url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20498,20498,ADDRESS1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20525,20525,ADDRESS1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20608,20608,ADDRESS1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16950,16950,ADDRESS2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20472,20472,ADDRESS2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20499,20499,ADDRESS2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20526,20526,ADDRESS2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20609,20609,ADDRESS2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20473,20473,ADDRESS3
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20500,20500,ADDRESS3
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20527,20527,ADDRESS3
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20610,20610,ADDRESS3
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16678,16678,ADDRESS_TYPE_CODE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17421,17421,ADDR_DEPT_PROJ_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17442,17442,ADDR_DEPT_PROJ_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18077,18077,ADDR_DEPT_PROJ_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17395,17395,ADDR_ENTRY_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17491,17491,ADDR_ENTRY_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17417,17417,ADDR_ENTRY_TYPE_CODE_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17392,17392,ADDR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17453,17453,ADDR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17481,17481,ADDR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17490,17490,ADDR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18028,18028,ADDR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17449,17449,ADDR_WORK_TYPE_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17468,17468,ADDR_WORK_TYPE_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18468,18468,ADDR_WORK_TYPE_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17465,17465,ADDR_WT_DEPT_PROJ_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17478,17478,ADDR_WT_DEPT_PROJ_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15112,15112,ADD_TO_TOC
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16298,16298,ADJ_CURR_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16324,16324,ADJ_CURR_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16370,16370,ADJ_CURR_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16299,16299,ADJ_PREV_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16325,16325,ADJ_PREV_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16371,16371,ADJ_PREV_YTD_TOTAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17571,17571,AD_ESTIMATE_HIGH
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17570,17570,AD_ESTIMATE_LOW
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17084,17084,AGENCY
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20296,20296,AgencyID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20196,20196,AgencyName
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17783,17783,AGENT_CODE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16880,16880,AIR_CONDITIONING
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17370,17370,ALDERMAN
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18208,18208,ALDERMANIC_MENU
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18736,18736,ALDERMANIC_MENU
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17448,17448,ALDERMANIC_MENU_YEAR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18083,18083,ALDERMANIC_MENU_YEAR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18209,18209,ALDERMANIC_MENU_YEAR
